342,120.257363
343,121.080843
344,122.504065
345,123.292602
346,125.023214
347,125.494692
348,126.879225
349,128.094144
350,128.820332
351,130.415911
352,131.431897
353,132.427787
354,133.932035
355,134.626785
356,136.178583
357,137.052376
358,138.775829
359,139.424368
360,140.798908
361,141.174134
362,142.793518
363,143.588536
364,145.027777
365,145.700525
366,147.531720
367,148.442198
368,149.153612
369,150.715018
370,151.595280
371,152.765268
372,154.808579
373,156.234733
374,157.543718
375,158.680059
376,160.452836
377,161.008731
378,162.035327
379,163.311888
380,164.577047
381,166.270987
382,167.651470
383,168.982397
384,170.482856
385,170.880101
386,172.497705
387,173.773231
388,175.230163
389,176.109312
390,178.515087
391,179.206836
392,181.566881
393,181.526438
394,184.103863
395,185.080638
396,186.284957
397,187.010453
398,188.563150
399,188.951181
400,191.598646
401,192.589861
402,195.079590
403,194.681503
404,196.808941
405,197.391716
406,200.324730
407,201.047910
408,203.290608
409,203.740497
410,206.278663
411,207.967312
412,211.070289
413,212.535709
414,214.090758
415,215.053610
416,217.637421
417,218.890806
418,220.272956
419,220.835090
420,223.342655
421,224.897856
422,225.174035
423,225.901579
424,228.257930
425,229.831878
426,231.172390
427,231.764560
428,234.718885
429,235.913549
430,238.121759
431,238.432275
